Transaction Summary for January 1, 2013 to April 27, 2016
Transactions: 581

Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Dec 15, 2015	114-9898657-1014612	778988046067_C	Refund	Product charges		$-10.88	1	DreamWorks Dragons Defenders of Berk - Real Flying Toothless
Dec 13, 2015	108-1424867-8479407	HN-DXWR-0BMD	Refund	Amazon fees	Referral Fee on Item Price	$1.80		Bright Starts Snuggle & Teethe Teether
Dec 13, 2015	108-1424867-8479407	HN-DXWR-0BMD	Refund	Amazon fees	Refund Administration Fee	$-0.36		Bright Starts Snuggle & Teethe Teether
Dec 13, 2015	108-1424867-8479407	HN-DXWR-0BMD	Refund	Product charges		$-11.99	1	Bright Starts Snuggle & Teethe Teether
Dec 13, 2015	108-1424867-8479407	HN-DXWR-0BMD	Refund	Promo rebates	Shipping	$0.97		Bright Starts Snuggle & Teethe Teether
Dec 13, 2015	108-1424867-8479407	HN-DXWR-0BMD	Refund	Other	Other concession	$-10.00		Bright Starts Snuggle & Teethe Teether
Dec 13, 2015	108-1424867-8479407	HN-DXWR-0BMD	Refund	Other	Shipping	$-0.97		Bright Starts Snuggle & Teethe Teether
Dec 12, 2015	112-1618596-2492219	AQ-NQQX-VQRJ	Refund	Amazon fees	Referral Fee on Item Price	$9.00		KRE-O Transformers Destruction Site Devastator Set (36951)
Dec 12, 2015	112-1618596-2492219	AQ-NQQX-VQRJ	Refund	Amazon fees	Refund Administration Fee	$-1.80		KRE-O Transformers Destruction Site Devastator Set (36951)
Dec 12, 2015	112-1618596-2492219	AQ-NQQX-VQRJ	Refund	Product charges		$-59.99	1	KRE-O Transformers Destruction Site Devastator Set (36951)
Dec 11, 2015	102-4573444-1064229	816344011103-C	Refund	Amazon fees	Referral Fee on Item Price	$7.18		Fantasma Toys Beyond Reality Magic Set
Dec 11, 2015	102-4573444-1064229	816344011103-C	Refund	Amazon fees	Refund Administration Fee	$-1.44		Fantasma Toys Beyond Reality Magic Set
Dec 11, 2015	102-4573444-1064229	816344011103-C	Refund	Product charges		$-47.84	1	Fantasma Toys Beyond Reality Magic Set
Dec 10, 2015	110-2395962-1257855	HN-DXWR-0BMD	Refund	Amazon fees	Referral Fee on Item Price	$1.80		Bright Starts Snuggle & Teethe Teether
Dec 10, 2015	110-2395962-1257855	HN-DXWR-0BMD	Refund	Amazon fees	Refund Administration Fee	$-0.36		Bright Starts Snuggle & Teethe Teether
Dec 10, 2015	110-2395962-1257855	HN-DXWR-0BMD	Refund	Product charges		$-11.99	1	Bright Starts Snuggle & Teethe Teether
Dec 9, 2015	002-7190166-3250669		Refund	Amazon fees	Shipping Chargeback	$1.29		
Dec 9, 2015	002-7190166-3250669		Refund	Other	Shipping	$-1.29		
Dec 9, 2015	104-1607590-9001821	065541948167-C	Refund	Amazon fees	Referral Fee on Item Price	$3.59		Mega Bloks Despicable Me Fire Rescue
Dec 9, 2015	104-1607590-9001821	065541948167-C	Refund	Amazon fees	Refund Administration Fee	$-0.72		Mega Bloks Despicable Me Fire Rescue
Dec 9, 2015	104-1607590-9001821	065541948167-C	Refund	Product charges		$-23.93	1	Mega Bloks Despicable Me Fire Rescue
Dec 9, 2015	002-9876757-1533052		Refund	Amazon fees	Shipping Chargeback	$2.84		
Dec 9, 2015	002-9876757-1533052		Refund	Other	Shipping	$-2.84		
Dec 8, 2015	109-3012615-0224214	4X-T3SE-QSXO	Refund	Amazon fees	Referral Fee on Item Price	$1.50		Lite Brite Accessory Set, in Underwater
Dec 8, 2015	109-3012615-0224214	4X-T3SE-QSXO	Refund	Amazon fees	Refund Administration Fee	$-0.30		Lite Brite Accessory Set, in Underwater
Dec 8, 2015	109-3012615-0224214	4X-T3SE-QSXO	Refund	Product charges		$-9.99	1	Lite Brite Accessory Set, in Underwater
Dec 8, 2015	103-6694094-1697819		Refund	Amazon fees	Shipping Chargeback	$1.58		
Dec 8, 2015	103-6694094-1697819		Refund	Other	Shipping	$-1.58		
Dec 5, 2015	111-9637908-0933848	IF-9ZAY-DB0A	Refund	Amazon fees	Referral Fee on Item Price	$1.61		Xia-Xia Pets Hermit Crab Figure Trinidad
Dec 5, 2015	111-9637908-0933848	IF-9ZAY-DB0A	Refund	Amazon fees	Refund Administration Fee	$-0.32		Xia-Xia Pets Hermit Crab Figure Trinidad
Dec 5, 2015	111-9637908-0933848	IF-9ZAY-DB0A	Refund	Product charges		$-10.71	1	Xia-Xia Pets Hermit Crab Figure Trinidad
Dec 5, 2015	111-9637908-0933848	IF-9ZAY-DB0A	Refund	Promo rebates	Shipping	$2.14		Xia-Xia Pets Hermit Crab Figure Trinidad
Dec 5, 2015	111-9637908-0933848	IF-9ZAY-DB0A	Refund	Other	Shipping	$-2.14		Xia-Xia Pets Hermit Crab Figure Trinidad
Dec 4, 2015	107-0465433-9461830		Refund	Amazon fees	Shipping Chargeback	$15.99		
Dec 4, 2015	107-0465433-9461830		Refund	Other	Shipping	$-15.99		
Dec 4, 2015	112-0450413-6784264	653569986980_C	Refund	Amazon fees	Referral Fee on Item Price	$3.48		Monopoly Empire Game
Dec 4, 2015	112-0450413-6784264	653569986980_C	Refund	Amazon fees	Refund Administration Fee	$-0.70		Monopoly Empire Game
Dec 4, 2015	112-0450413-6784264	653569986980_C	Refund	Amazon fees	Shipping Chargeback	$5.17		Monopoly Empire Game
Dec 4, 2015	112-0450413-6784264	653569986980_C	Refund	Product charges		$-23.21	1	Monopoly Empire Game
Dec 4, 2015	112-0450413-6784264	653569986980_C	Refund	Other	Shipping	$-5.17		Monopoly Empire Game
Dec 4, 2015	114-1018551-7904209	G9-C8S8-DQPS	Refund	Amazon fees	Referral Fee on Item Price	$1.48		Slugterra Series 2 Burpy & Bugsy Mini Figure 2-Pack
Dec 4, 2015	114-1018551-7904209	G9-C8S8-DQPS	Refund	Amazon fees	Refund Administration Fee	$-0.30		Slugterra Series 2 Burpy & Bugsy Mini Figure 2-Pack
Dec 4, 2015	114-1018551-7904209	G9-C8S8-DQPS	Refund	Product charges		$-9.89	1	Slugterra Series 2 Burpy & Bugsy Mini Figure 2-Pack
Dec 3, 2015	110-3661558-7953861	MR-KMB9-BTD8	Refund	Amazon fees	Referral Fee on Item Price	$3.45		Flutterbye Flying Fairies - Dawn
Dec 3, 2015	110-3661558-7953861	MR-KMB9-BTD8	Refund	Amazon fees	Refund Administration Fee	$-0.69		Flutterbye Flying Fairies - Dawn
Dec 3, 2015	110-3661558-7953861	MR-KMB9-BTD8	Refund	Product charges		$-22.99	1	Flutterbye Flying Fairies - Dawn
Dec 3, 2015	116-8433589-9025016		Refund	Amazon fees	Shipping Chargeback	$2.89		
Dec 3, 2015	116-8433589-9025016		Refund	Other	Shipping	$-2.89		
Dec 2, 2015	113-9693283-6392204		Refund	Amazon fees	Shipping Chargeback	$1.83		
Dec 2, 2015	113-9693283-6392204		Refund	Other	Shipping	$-1.83		
Dec 2, 2015	002-4969420-8838611	801561016000_C/M	Refund	Amazon fees	Referral Fee on Item Price	$7.64		Tetris Link
Dec 2, 2015	002-4969420-8838611	801561016000_C/M	Refund	Amazon fees	Refund Administration Fee	$-1.53		Tetris Link
Dec 2, 2015	002-4969420-8838611	801561016000_C/M	Refund	Product charges		$-25.45	1	Tetris Link
Dec 2, 2015	002-4969420-8838611	801561016000_C/M	Refund	Product charges		$-25.45	1	Tetris Link
Dec 2, 2015	113-9693283-6392204		Refund	Amazon fees	Shipping Chargeback	$1.81		
Dec 2, 2015	113-9693283-6392204		Refund	Other	Shipping	$-1.81		
Dec 2, 2015	106-2907493-2784267	029116928046_C	Refund	Amazon fees	Referral Fee on Item Price	$1.83		Tara Toy Frozen Color N' Style Purse
Dec 2, 2015	106-2907493-2784267	029116928046_C	Refund	Amazon fees	Refund Administration Fee	$-0.37		Tara Toy Frozen Color N' Style Purse
Dec 2, 2015	106-2907493-2784267	029116928046_C	Refund	Product charges		$-12.23	1	Tara Toy Frozen Color N' Style Purse
Nov 28, 2015	109-2718285-7237057	669165007707_C	Refund	Amazon fees	Referral Fee on Item Price	$1.49		Ruckus - Family Hang Tag
Nov 28, 2015	109-2718285-7237057	669165007707_C	Refund	Amazon fees	Refund Administration Fee	$-0.30		Ruckus - Family Hang Tag
Nov 28, 2015	109-2718285-7237057	669165007707_C	Refund	Amazon fees	Shipping Chargeback	$1.75		Ruckus - Family Hang Tag
Nov 28, 2015	109-2718285-7237057	669165007707_C	Refund	Product charges		$-9.90	1	Ruckus - Family Hang Tag
Nov 28, 2015	109-2718285-7237057	669165007707_C	Refund	Other	Shipping	$-1.75		Ruckus - Family Hang Tag
Nov 27, 2015	116-4836092-2765067	C0-ZPP1-YJBR	Refund	Amazon fees	Referral Fee on Item Price	$1.50		SLUGTERRA Dr. Blakk 4" Action Figure
Nov 27, 2015	116-4836092-2765067	C0-ZPP1-YJBR	Refund	Amazon fees	Refund Administration Fee	$-0.30		SLUGTERRA Dr. Blakk 4" Action Figure
Nov 27, 2015	116-4836092-2765067	C0-ZPP1-YJBR	Refund	Product charges		$-10.02	1	SLUGTERRA Dr. Blakk 4" Action Figure
Nov 26, 2015	002-2441359-7229046	DEALS-090914-500-KREOBUMBLEBEE.31144	Refund	Amazon fees	Referral Fee on Item Price	$3.85		KRE-O Transformers Bumblebee Construction Set (31144)
Nov 26, 2015	002-2441359-7229046	DEALS-090914-500-KREOBUMBLEBEE.31144	Refund	Amazon fees	Refund Administration Fee	$-0.77		KRE-O Transformers Bumblebee Construction Set (31144)
Nov 26, 2015	002-2441359-7229046	DEALS-090914-500-KREOBUMBLEBEE.31144	Refund	Product charges		$-25.69	1	KRE-O Transformers Bumblebee Construction Set (31144)
Nov 25, 2015	103-7170846-2497013	5J-U0YX-0HWD	Refund	Amazon fees	Referral Fee on Item Price	$12.75		Toy Story Collection Talking Sheriff Woody
Nov 25, 2015	103-7170846-2497013	5J-U0YX-0HWD	Refund	Amazon fees	Refund Administration Fee	$-2.55		Toy Story Collection Talking Sheriff Woody
Nov 25, 2015	103-7170846-2497013	5J-U0YX-0HWD	Refund	Product charges		$-84.99	1	Toy Story Collection Talking Sheriff Woody
Nov 25, 2015	103-7170846-2497013	5J-U0YX-0HWD	Refund	Promo rebates	Shipping	$12.48		Toy Story Collection Talking Sheriff Woody
Nov 25, 2015	103-7170846-2497013	5J-U0YX-0HWD	Refund	Other	Shipping	$-12.48		Toy Story Collection Talking Sheriff Woody
Nov 24, 2015	108-3444994-9754611		Refund	Other	Other concession	$-33.61		
Nov 24, 2015	113-1232496-4613833	8H-SZ85-CRZT	Refund	Amazon fees	Referral Fee on Item Price	$1.63		Disney Pixar Cars, Toon Die-Cast, Komodo, 1:55 Scale
Nov 24, 2015	113-1232496-4613833	8H-SZ85-CRZT	Refund	Amazon fees	Refund Administration Fee	$-0.33		Disney Pixar Cars, Toon Die-Cast, Komodo, 1:55 Scale
Nov 24, 2015	113-1232496-4613833	8H-SZ85-CRZT	Refund	Product charges		$-10.88	1	Disney Pixar Cars, Toon Die-Cast, Komodo, 1:55 Scale
Nov 22, 2015	108-8133106-3492235	5J-U0YX-0HWD	Refund	Amazon fees	Referral Fee on Item Price	$12.75		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	108-8133106-3492235	5J-U0YX-0HWD	Refund	Amazon fees	Refund Administration Fee	$-2.55		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	108-8133106-3492235	5J-U0YX-0HWD	Refund	Product charges		$-84.99	1	Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	108-8133106-3492235	5J-U0YX-0HWD	Refund	Promo rebates	Shipping	$12.48		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	108-8133106-3492235	5J-U0YX-0HWD	Refund	Other	Shipping	$-12.48		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	105-2103344-1481061	5J-U0YX-0HWD	Refund	Amazon fees	Referral Fee on Item Price	$12.75		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	105-2103344-1481061	5J-U0YX-0HWD	Refund	Amazon fees	Refund Administration Fee	$-2.55		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	105-2103344-1481061	5J-U0YX-0HWD	Refund	Product charges		$-84.99	1	Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	105-2103344-1481061	5J-U0YX-0HWD	Refund	Promo rebates	Shipping	$12.48		Toy Story Collection Talking Sheriff Woody
Nov 22, 2015	105-2103344-1481061	5J-U0YX-0HWD	Refund	Other	Shipping	$-12.48		Toy Story Collection Talking Sheriff Woody
Nov 19, 2015	108-1666603-2727414	886144908170_C/M	Refund	Amazon fees	Referral Fee on Item Price	$2.47		Just Play Doc McStuffins On The Go Case Stuffy Playset
Nov 19, 2015	108-1666603-2727414	886144908170_C/M	Refund	Amazon fees	Refund Administration Fee	$-0.49		Just Play Doc McStuffins On The Go Case Stuffy Playset
Nov 19, 2015	108-1666603-2727414	886144908170_C/M	Refund	Product charges		$-16.47	1	Just Play Doc McStuffins On The Go Case Stuffy Playset
Nov 19, 2015	108-1666603-2727414	886144908170_C/M	Refund	Promo rebates	Shipping	$1.90		Just Play Doc McStuffins On The Go Case Stuffy Playset
Nov 19, 2015	108-1666603-2727414	886144908170_C/M	Refund	Other	Shipping	$-1.90		Just Play Doc McStuffins On The Go Case Stuffy Playset
Nov 19, 2015	104-2915285-9544235		Refund	Amazon fees	Shipping Chargeback	$3.09		
Nov 19, 2015	104-2915285-9544235		Refund	Other	Shipping	$-3.09		
Nov 18, 2015	112-7586272-9389801	DEALS-090914-500-KREOBUMBLEBEE.31144	Refund	Amazon fees	Referral Fee on Item Price	$3.85		KRE-O Transformers Bumblebee Construction Set (31144)
Nov 18, 2015	112-7586272-9389801	DEALS-090914-500-KREOBUMBLEBEE.31144	Refund	Amazon fees	Refund Administration Fee	$-0.77		KRE-O Transformers Bumblebee Construction Set (31144)
Nov 18, 2015	112-7586272-9389801	DEALS-090914-500-KREOBUMBLEBEE.31144	Refund	Product charges		$-25.69	1	KRE-O Transformers Bumblebee Construction Set (31144)
Nov 18, 2015	002-0435002-3326610	673419189002_C	Refund	Amazon fees	Referral Fee on Item Price	$1.69		Lego, City, Coast Guard Seaplane Bagged (30225)
Nov 18, 2015	002-0435002-3326610	673419189002_C	Refund	Amazon fees	Refund Administration Fee	$-0.34		Lego, City, Coast Guard Seaplane Bagged (30225)
Nov 18, 2015	002-0435002-3326610	673419189002_C	Refund	Product charges		$-11.24	1	Lego, City, Coast Guard Seaplane Bagged (30225)
Nov 16, 2015	102-6438632-0451465	07-DGQR-LJ9D	Refund	Amazon fees	Referral Fee on Item Price	$10.50		Fisher-Price Loving Family Dollhouse
Nov 16, 2015	102-6438632-0451465	07-DGQR-LJ9D	Refund	Amazon fees	Refund Administration Fee	$-2.10		Fisher-Price Loving Family Dollhouse
Nov 16, 2015	102-6438632-0451465	07-DGQR-LJ9D	Refund	Product charges		$-69.99	1	Fisher-Price Loving Family Dollhouse
Nov 16, 2015	102-6438632-0451465	07-DGQR-LJ9D	Refund	Promo rebates	Shipping	$15.68		Fisher-Price Loving Family Dollhouse
Nov 16, 2015	102-6438632-0451465	07-DGQR-LJ9D	Refund	Other	Shipping	$-15.68		Fisher-Price Loving Family Dollhouse
Nov 12, 2015	107-5843219-0808239	DE-G2BU-L8DW	Refund	Amazon fees	Referral Fee on Item Price	$2.70		Moxie Girlz Fashion Pack - Jammie Girl
Nov 12, 2015	107-5843219-0808239	DE-G2BU-L8DW	Refund	Amazon fees	Refund Administration Fee	$-0.54		Moxie Girlz Fashion Pack - Jammie Girl
Nov 12, 2015	107-5843219-0808239	DE-G2BU-L8DW	Refund	Product charges		$-17.99	1	Moxie Girlz Fashion Pack - Jammie Girl
Nov 10, 2015	113-2888692-9711402	BC-RHO8-5BU0	Refund	Amazon fees	Referral Fee on Item Price	$2.21		Trash Pack Series #4 Liquid Ooze Pack
Nov 10, 2015	113-2888692-9711402	BC-RHO8-5BU0	Refund	Amazon fees	Refund Administration Fee	$-0.44		Trash Pack Series #4 Liquid Ooze Pack
Nov 10, 2015	113-2888692-9711402	BC-RHO8-5BU0	Refund	Product charges		$-14.75	1	Trash Pack Series #4 Liquid Ooze Pack
Nov 9, 2015	109-9816317-7983461	5F-WCR1-GVDO	Refund	Amazon fees	Referral Fee on Item Price	$2.47		SmartLab Toys Fashion Studio
Nov 9, 2015	109-9816317-7983461	5F-WCR1-GVDO	Refund	Amazon fees	Refund Administration Fee	$-0.49		SmartLab Toys Fashion Studio
Nov 9, 2015	109-9816317-7983461	5F-WCR1-GVDO	Refund	Product charges		$-16.48	1	SmartLab Toys Fashion Studio
Nov 3, 2015	110-1152585-5359404	KH-CU7J-T2YK	Refund	Amazon fees	Referral Fee on Item Price	$3.74		Project Life 12x12 Album - Maggie Holmes Blue & Green Chevron Album
Nov 3, 2015	110-1152585-5359404	KH-CU7J-T2YK	Refund	Amazon fees	Refund Administration Fee	$-0.75		Project Life 12x12 Album - Maggie Holmes Blue & Green Chevron Album
Nov 3, 2015	110-1152585-5359404	KH-CU7J-T2YK	Refund	Product charges		$-24.94	1	Project Life 12x12 Album - Maggie Holmes Blue & Green Chevron Album
Nov 2, 2015	108-6964549-1097036	879216012349-L	Refund	Amazon fees	Referral Fee on Item Price	$22.50		Spellbinders Grand Calibur Die Cutting Machine
Nov 2, 2015	108-6964549-1097036	879216012349-L	Refund	Amazon fees	Refund Administration Fee	$-4.50		Spellbinders Grand Calibur Die Cutting Machine
Nov 2, 2015	108-6964549-1097036	879216012349-L	Refund	Product charges		$-149.97	1	Spellbinders Grand Calibur Die Cutting Machine
Oct 30, 2015	115-3143971-4468248		Refund	Other	Other concession	$-11.28		
Oct 23, 2015	102-8794930-1705838		Refund	Amazon fees	Shipping Chargeback	$3.38		
Oct 23, 2015	102-8794930-1705838		Refund	Other	Shipping tax	$-0.21		
Oct 23, 2015	102-8794930-1705838		Refund	Other	Shipping	$-3.38		
Oct 20, 2015	110-5217549-4365813	5Q-7O04-3Q4I	Refund	Amazon fees	Referral Fee on Item Price	$1.18		Spy Gear Micro Agent Motion Alarm Toy
Oct 20, 2015	110-5217549-4365813	5Q-7O04-3Q4I	Refund	Amazon fees	Refund Administration Fee	$-0.24		Spy Gear Micro Agent Motion Alarm Toy
Oct 20, 2015	110-5217549-4365813	5Q-7O04-3Q4I	Refund	Product charges		$-7.89	1	Spy Gear Micro Agent Motion Alarm Toy
Oct 19, 2015	114-0037273-4847465	CB-DS7C-LJLS	Refund	Amazon fees	Referral Fee on Item Price	$1.81		Disney Frozen Toddler Elsa 3" Mini Doll
Oct 19, 2015	114-0037273-4847465	CB-DS7C-LJLS	Refund	Amazon fees	Refund Administration Fee	$-0.36		Disney Frozen Toddler Elsa 3" Mini Doll
Oct 19, 2015	114-0037273-4847465	CB-DS7C-LJLS	Refund	Product charges		$-12.09	1	Disney Frozen Toddler Elsa 3" Mini Doll
Oct 19, 2015	110-5217549-4365813	5Q-7O04-3Q4I	Refund	Amazon fees	Referral Fee on Item Price	$1.20		Spy Gear Micro Agent Motion Alarm Toy
Oct 19, 2015	110-5217549-4365813	5Q-7O04-3Q4I	Refund	Amazon fees	Refund Administration Fee	$-0.24		Spy Gear Micro Agent Motion Alarm Toy
Oct 19, 2015	110-5217549-4365813	5Q-7O04-3Q4I	Refund	Product charges		$-8.00	1	Spy Gear Micro Agent Motion Alarm Toy
Oct 16, 2015	102-0374249-2590635	1L-5BZ7-82HR	Refund	Amazon fees	Referral Fee on Item Price	$2.40		Adventure Time Everything Burrito Game
Oct 16, 2015	102-0374249-2590635	1L-5BZ7-82HR	Refund	Amazon fees	Refund Administration Fee	$-0.48		Adventure Time Everything Burrito Game
Oct 16, 2015	102-0374249-2590635	1L-5BZ7-82HR	Refund	Amazon fees	Shipping Chargeback	$11.92		Adventure Time Everything Burrito Game
Oct 16, 2015	102-0374249-2590635	1L-5BZ7-82HR	Refund	Product charges		$-15.99	1	Adventure Time Everything Burrito Game
Oct 16, 2015	102-0374249-2590635	1L-5BZ7-82HR	Refund	Other	Shipping	$-11.92		Adventure Time Everything Burrito Game
Oct 15, 2015	105-0192380-4991477	K3-B0B6-MJIO	Refund	Amazon fees	Referral Fee on Item Price	$2.17		Sofia the First Cuddly Royal Friends- Clover Plush Toy
Oct 15, 2015	105-0192380-4991477	K3-B0B6-MJIO	Refund	Amazon fees	Refund Administration Fee	$-0.43		Sofia the First Cuddly Royal Friends- Clover Plush Toy
Oct 15, 2015	105-0192380-4991477	K3-B0B6-MJIO	Refund	Product charges		$-14.44	1	Sofia the First Cuddly Royal Friends- Clover Plush Toy
Oct 13, 2015	114-7198678-2389052	WMT-62514-697-LIL.FISHYS.LUCKY	Refund	Amazon fees	Referral Fee on Item Price	$1.99		Lil Fishy Lucky Toy
Oct 13, 2015	114-7198678-2389052	WMT-62514-697-LIL.FISHYS.LUCKY	Refund	Amazon fees	Refund Administration Fee	$-0.40		Lil Fishy Lucky Toy
Oct 13, 2015	114-7198678-2389052	WMT-62514-697-LIL.FISHYS.LUCKY	Refund	Product charges		$-13.29	1	Lil Fishy Lucky Toy
Oct 9, 2015	105-7827734-0691427	DE-G2BU-L8DW	Refund	Amazon fees	Referral Fee on Item Price	$1.95		Moxie Girlz Fashion Pack - Jammie Girl
Oct 9, 2015	105-7827734-0691427	DE-G2BU-L8DW	Refund	Amazon fees	Refund Administration Fee	$-0.39		Moxie Girlz Fashion Pack - Jammie Girl
Oct 9, 2015	105-7827734-0691427	DE-G2BU-L8DW	Refund	Product charges		$-12.99	1	Moxie Girlz Fashion Pack - Jammie Girl
Oct 1, 2015	115-4220823-9349040	DS-7SVP-RDZ0	Refund	Amazon fees	Referral Fee on Item Price	$1.16		Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure
Oct 1, 2015	115-4220823-9349040	DS-7SVP-RDZ0	Refund	Amazon fees	Refund Administration Fee	$-0.23		Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure
Oct 1, 2015	115-4220823-9349040	DS-7SVP-RDZ0	Refund	Amazon fees	Shipping Chargeback	$3.99		Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure
Oct 1, 2015	115-4220823-9349040	DS-7SVP-RDZ0	Refund	Product charges		$-7.74	1	Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure
Oct 1, 2015	115-4220823-9349040	DS-7SVP-RDZ0	Refund	Other	Shipping	$-3.99		Dreamworks Dragons How to Train Your Dragon 2 Toothless Battle Action Figure
Sep 28, 2015	104-5821849-8704267	EO-FZV9-O490	Refund	Amazon fees	Referral Fee on Item Price	$2.63		Rustletoes inches  Plush Dudley Donkey
Sep 28, 2015	104-5821849-8704267	EO-FZV9-O490	Refund	Amazon fees	Refund Administration Fee	$-0.53		Rustletoes inches  Plush Dudley Donkey
